30 9
    -46.0000     -46.0000       0.0000     -46.0000     -46.0000       0.0000     -46.1510     -44.2301       0.0000
    -46.4148     -40.6877       0.0000     -46.3019     -42.4602       0.0000     -46.5277     -38.9152       0.0000
    -46.6427     -35.3643       0.0000     -46.6026     -37.1401       0.0000     -46.6829     -33.5884       0.0000
    -46.6501     -30.0361       0.0000     -46.6883     -31.8118       0.0000     -46.6120     -28.2603       0.0000
    -46.3979     -24.7140       0.0000     -46.5301     -26.4853       0.0000     -46.2657     -22.9427       0.0000
    -45.8424     -19.4152       0.0000     -46.0831     -21.1750       0.0000     -45.6016     -17.6554       0.0000
    -44.9388     -14.1648       0.0000     -45.3026     -15.9034       0.0000     -44.5750     -12.4263       0.0000
    -43.6489      -8.9960       0.0000     -44.1463     -10.7012       0.0000     -43.1515      -7.2909       0.0000
    -41.9515      -3.9465       0.0000     -42.5854      -5.6057       0.0000     -41.3176      -2.2872       0.0000
    -39.8533       0.9502       0.0000     -40.6160      -0.6539       0.0000     -39.0907       2.5544       0.0000
    -37.3939       5.6761       0.0000     -38.2671       4.1294       0.0000     -36.5208       7.2229       0.0000
    -34.6395      10.2369       0.0000     -35.5981       8.7415       0.0000     -33.6810      11.7323       0.0000
    -31.6698      14.6609       0.0000     -32.6866      13.2045       0.0000     -30.6529      16.1172       0.0000
    -28.5643      18.9909       0.0000     -29.6136      17.5578       0.0000     -27.5150      20.4241       0.0000
    -25.3814      23.2644       0.0000     -26.4556      21.8499       0.0000     -24.3071      24.6790       0.0000
    -22.1073      27.4684       0.0000     -23.2180      26.0823       0.0000     -20.9966      28.8546       0.0000
    -18.7007      31.5655       0.0000     -19.8643      30.2235       0.0000     -17.5370      32.9075       0.0000
    -15.1014      35.4938       0.0000     -16.3420      34.2226       0.0000     -13.8609      36.7651       0.0000
    -11.2093      39.1300       0.0000     -12.5748      37.9925       0.0000      -9.8438      40.2676       0.0000
     -6.8397      42.1645       0.0000      -8.3990      41.3154       0.0000      -5.2805      43.0135       0.0000
     -1.8801      44.0682       0.0000      -3.6069      43.6639       0.0000      -0.1532      44.4725       0.0000
      3.4042      44.6693       0.0000       1.6268      44.6308       0.0000       5.1817      44.7079       0.0000
      8.7322      44.6071       0.0000       6.9565      44.6267       0.0000      10.5080      44.5876       0.0000
     14.0597      44.6974       0.0000      12.2846      44.6296       0.0000      15.8348      44.7651       0.0000
     19.3817      44.9614       0.0000      17.6085      44.8586       0.0000      21.1549      45.0641       0.0000
     24.7007      45.2825       0.0000      22.9277      45.1761       0.0000      26.4738      45.3889       0.0000
     30.0211      45.5780       0.0000      28.2471      45.4897       0.0000      31.7952      45.6664       0.0000
     35.3449      45.8046       0.0000      33.5698      45.7423       0.0000      37.1201      45.8669       0.0000
     40.6717      45.9460       0.0000      38.8957      45.9157       0.0000      42.4476      45.9763       0.0000
     46.0000      46.0000       0.0000      44.2238      45.9881       0.0000      46.0000      46.0000       0.0000
