-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-24.393969 -0.008674 7.000000
-24.940307 -14.808565 7.000000
19.786891 41.939844 7.000000
36.075958 -39.062591 7.000000
-31.887337 -42.375729 7.000000
-41.349269 -0.497573 6.000000
-30.339177 28.502932 6.000000
-9.541079 20.511346 6.000000
-9.494735 -23.711671 6.000000
4.521688 -28.948690 6.000000
-40.449897 33.297266 5.000000
-25.052067 19.732491 5.000000
-21.650365 15.096860 5.000000
-35.290840 6.767058 5.000000
27.982136 6.825602 5.000000
