30 9
    -46.0000     -46.0000       0.0000     -46.0000     -46.0000       0.0000     -44.5129     -45.2742       0.0000
    -41.5375     -43.8247       0.0000     -43.0257     -44.5484       0.0000     -40.0494     -43.1010       0.0000
    -37.0703     -41.6592       0.0000     -38.5602     -42.3793       0.0000     -35.5804     -40.9390       0.0000
    -32.5985     -39.5032       0.0000     -34.0898     -40.2203       0.0000     -31.1071     -38.7862       0.0000
    -28.1222     -37.3565       0.0000     -29.6149     -38.0707       0.0000     -26.6294     -36.6424       0.0000
    -23.6417     -35.2186       0.0000     -25.1360     -35.9295       0.0000     -22.1474     -34.5076       0.0000
    -19.1575     -33.0885       0.0000     -20.6522     -33.7985       0.0000     -17.6627     -32.3785       0.0000
    -14.6704     -30.9645       0.0000     -16.1684     -31.6676       0.0000     -13.1723     -30.2614       0.0000
    -10.1833     -28.8404       0.0000     -11.6705     -29.5661       0.0000      -8.6961     -28.1147       0.0000
     -5.7279     -26.6518       0.0000      -7.2236     -27.3586       0.0000      -4.2321     -25.9449       0.0000
     -1.1965     -24.6249       0.0000      -2.7130     -25.2875       0.0000       0.3201     -23.9623       0.0000
      3.3439     -22.6172       0.0000       1.8341     -23.2945       0.0000       4.8537     -21.9399       0.0000
      7.8596     -20.5549       0.0000       6.3593     -21.2531       0.0000       9.3599     -19.8566       0.0000
     12.3431     -18.4234       0.0000      10.8549     -19.1469       0.0000      13.8314     -17.6999       0.0000
     16.7859     -16.2084       0.0000      15.3129     -16.9625       0.0000      18.2590     -15.4543       0.0000
     21.1678     -13.8756       0.0000      19.7236     -14.6835       0.0000      22.6120     -13.0677       0.0000
     25.4250     -11.3235       0.0000      24.0359     -12.2228       0.0000      26.8141     -10.4241       0.0000
     29.4711      -8.4498       0.0000      28.1684      -9.4703       0.0000      30.7737      -7.4293       0.0000
     33.2066      -5.1840       0.0000      32.0247      -6.3421       0.0000      34.3886      -4.0258       0.0000
     36.5315      -1.5016       0.0000      35.5014      -2.7967       0.0000      37.5616      -0.2066       0.0000
     39.3678       2.5687       0.0000      38.5090       1.1543       0.0000      40.2267       3.9832       0.0000
     41.6808       6.9580       0.0000      40.9969       5.4512       0.0000      42.3648       8.4649       0.0000
     43.4815      11.5819       0.0000      42.9624      10.0106       0.0000      44.0006      13.1531       0.0000
     44.8133      16.3625       0.0000      44.4412      14.7500       0.0000      45.1854      17.9749       0.0000
     45.7340      21.2395       0.0000      45.4890      19.6029       0.0000      45.9790      22.8761       0.0000
     46.3023      26.1704       0.0000      46.1654      24.5212       0.0000      46.4392      27.8195       0.0000
     46.5714      31.1269       0.0000      46.5266      29.4727       0.0000      46.6163      32.7810       0.0000
     46.5868      36.0908       0.0000      46.6185      34.4362       0.0000      46.5551      37.7454       0.0000
     46.3860      41.0509       0.0000      46.4895      39.3994       0.0000      46.2826      42.7023       0.0000
     46.0000      46.0000       0.0000      46.1413      44.3511       0.0000      46.0000      46.0000       0.0000
