30 9
    -35.0000      35.0000       0.0000     -35.0000      35.0000       0.0000     -34.1225      34.2312       0.0000
    -32.3852      32.6740       0.0000     -33.2449      33.4624       0.0000     -31.5254      31.8856       0.0000
    -29.8551      30.2561       0.0000     -30.6835      31.0776       0.0000     -29.0266      29.4347       0.0000
    -27.4115      27.7508       0.0000     -28.2117      28.5997       0.0000     -26.6113      26.9020       0.0000
    -25.0539      25.1645       0.0000     -25.8257      26.0392       0.0000     -24.2820      24.2897       0.0000
    -22.7781      22.5058       0.0000     -23.5238      23.4029       0.0000     -22.0323      21.6086       0.0000
    -20.5756      19.7859       0.0000     -21.2989      20.7012       0.0000     -19.8523      18.8706       0.0000
    -18.4322      17.0193       0.0000     -19.1390      17.9474       0.0000     -17.7253      16.0912       0.0000
    -16.3258      14.2244       0.0000     -17.0249      15.1583       0.0000     -15.6266      13.2905       0.0000
    -14.2246      11.4255       0.0000     -14.9286      12.3557       0.0000     -13.5205      10.4953       0.0000
    -12.0841       8.6566       0.0000     -12.8104       9.5696       0.0000     -11.3578       7.7437       0.0000
     -9.8442       5.9679       0.0000     -10.6153       6.8434       0.0000      -9.0731       5.0924       0.0000
     -7.4293       3.4362       0.0000      -8.2733       4.2417       0.0000      -6.5853       2.6307       0.0000
     -4.7592       1.1774       0.0000      -5.6971       1.8704       0.0000      -3.8212       0.4843       0.0000
     -1.8133      -0.7078       0.0000      -2.8333      -0.1414       0.0000      -0.7932      -1.2742       0.0000
      1.3381      -2.2258       0.0000       0.2590      -1.7812       0.0000       2.4173      -2.6703       0.0000
      4.6375      -3.3880       0.0000       3.5232      -3.0523       0.0000       5.7518      -3.7237       0.0000
      8.0511      -4.1472       0.0000       6.8744      -4.0131       0.0000       9.2278      -4.2812       0.0000
     11.5019      -4.6865       0.0000      10.4587      -4.2599       0.0000      12.5451      -5.1131       0.0000
     14.1648      -6.8939       0.0000      13.4008      -5.9875       0.0000      14.9287      -7.8003       0.0000
     16.2709      -9.6881       0.0000      15.6010      -8.7386       0.0000      16.9408     -10.6376       0.0000
     18.2728     -12.5588       0.0000      17.6084     -11.5984       0.0000      18.9372     -13.5192       0.0000
     20.2639     -15.4371       0.0000      19.5985     -14.4793       0.0000      20.9293     -16.3949       0.0000
     22.2732     -18.3026       0.0000      21.5988     -17.3506       0.0000      22.9476     -19.2547       0.0000
     24.3116     -21.1476       0.0000      23.6268     -20.2031       0.0000      24.9964     -22.0920       0.0000
     26.3829     -23.9686       0.0000      25.6868     -23.0324       0.0000      27.0790     -24.9049       0.0000
     28.4880     -26.7645       0.0000      27.7807     -25.8369       0.0000      29.1954     -27.6922       0.0000
     30.6267     -29.5349       0.0000      29.9085     -28.6155       0.0000      31.3448     -30.4543       0.0000
     32.7978     -32.2799       0.0000      32.0680     -31.3697       0.0000      33.5275     -33.1901       0.0000
     35.0000     -35.0000       0.0000      34.2637     -34.0951       0.0000      35.0000     -35.0000       0.0000
