-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
3.004343 2.020911 7.000000
-37.633452 31.933472 7.000000
5.452592 -40.341630 7.000000
-18.976484 36.234318 7.000000
-6.775220 0.831646 7.000000
-40.679373 -20.026119 6.000000
37.159243 -15.566560 6.000000
-40.529560 -1.639169 6.000000
-0.308302 -16.198771 6.000000
22.569168 11.420681 6.000000
-17.405713 11.308001 5.000000
-21.571788 -1.491674 5.000000
24.857917 -1.204681 5.000000
-6.249049 35.605760 5.000000
24.824877 -42.224456 5.000000
