30 9
    -46.0000     -46.0000       0.0000     -46.0000     -46.0000       0.0000     -44.4541     -45.7317       0.0000
    -41.3661     -45.1742       0.0000     -42.9081     -45.4635       0.0000     -39.8240     -44.8849       0.0000
    -36.7522     -44.2434       0.0000     -38.2859     -44.5746       0.0000     -35.2185     -43.9122       0.0000
    -32.1673     -43.1792       0.0000     -33.6894     -43.5601       0.0000     -30.6452     -42.7982       0.0000
    -27.6266     -41.9404       0.0000     -29.1303     -42.3885       0.0000     -26.1230     -41.4922       0.0000
    -23.1576     -40.4651       0.0000     -24.6306     -41.0056       0.0000     -21.6846     -39.9245       0.0000
    -18.8131     -38.6579       0.0000     -20.2310     -39.3299       0.0000     -17.3952     -37.9860       0.0000
    -14.6985     -36.3793       0.0000     -16.0129     -37.2366       0.0000     -13.3841     -35.5220       0.0000
    -10.9970     -33.4817       0.0000     -12.1374     -34.5568       0.0000      -9.8566     -32.4066       0.0000
     -7.8312     -30.0035       0.0000      -8.8224     -31.2215       0.0000      -6.8400     -28.7855       0.0000
     -4.8746     -26.3413       0.0000      -5.8917     -27.5345       0.0000      -3.8576     -25.1481       0.0000
     -1.6672     -22.8977       0.0000      -2.7717     -24.0126       0.0000      -0.5627     -21.7828       0.0000
      1.6869     -19.5953       0.0000       0.5604     -20.6885       0.0000       2.8133     -18.5022       0.0000
      4.9993     -16.2519       0.0000       3.9431     -17.4102       0.0000       6.0555     -15.0937       0.0000
      8.0439     -12.6633       0.0000       7.0382     -13.8691       0.0000       9.0496     -11.4575       0.0000
     11.1869      -9.1628       0.0000      10.0783     -10.2706       0.0000      12.2955      -8.0550       0.0000
     14.6413      -5.9659       0.0000      13.4839      -7.0265       0.0000      15.7987      -4.9053       0.0000
     18.0156      -2.6850       0.0000      16.9250      -3.8127       0.0000      19.1061      -1.5573       0.0000
     21.1783       0.8000       0.0000      20.1608      -0.3944       0.0000      22.1958       1.9944       0.0000
     24.1236       4.4708       0.0000      23.1761       3.2203       0.0000      25.0712       5.7214       0.0000
     26.8725       8.2912       0.0000      25.9861       6.9965       0.0000      27.7589       9.5858       0.0000
     29.4499      12.2294       0.0000      28.6167      10.8999       0.0000      30.2831      13.5589       0.0000
     31.8786      16.2612       0.0000      31.0916      14.9039       0.0000      32.6657      17.6185       0.0000
     34.1781      20.3681       0.0000      33.4312      18.9882       0.0000      34.9249      21.7479       0.0000
     36.3645      24.5363       0.0000      35.6530      23.1379       0.0000      37.0760      25.9347       0.0000
     38.4512      28.7554       0.0000      37.7709      27.3415       0.0000      39.1315      30.1692       0.0000
     40.4495      33.0171       0.0000      39.7972      31.5901       0.0000      41.1018      34.4440       0.0000
     42.3686      37.3150       0.0000      41.7408      35.8771       0.0000      42.9965      38.7529       0.0000
     44.2166      41.6440       0.0000      43.6132      40.1957       0.0000      44.8199      43.0923       0.0000
     46.0000      46.0000       0.0000      45.4100      44.5462       0.0000      46.0000      46.0000       0.0000
