30 9
    -46.0000     -46.0000       0.0000     -46.0000     -46.0000       0.0000     -44.3942     -45.7466       0.0000
    -41.1913     -45.1925       0.0000     -42.7885     -45.4933       0.0000     -39.5942     -44.8917       0.0000
    -36.4276     -44.1531       0.0000     -38.0056     -44.5434       0.0000     -34.8495     -43.7628       0.0000
    -31.7305     -42.8458       0.0000     -33.2820     -43.3304       0.0000     -30.1790     -42.3613       0.0000
    -27.1312     -41.2285       0.0000     -28.6435     -41.8246       0.0000     -25.6189     -40.6325       0.0000
    -22.6741     -39.2540       0.0000     -24.1298     -39.9772       0.0000     -21.2184     -38.5308       0.0000
    -18.4208     -36.8732       0.0000     -19.7960     -37.7397       0.0000     -17.0455     -36.0067       0.0000
    -14.4530     -34.0432       0.0000     -15.7173     -35.0648       0.0000     -13.1887     -33.0216       0.0000
    -10.8697     -30.7410       0.0000     -11.9883     -31.9203       0.0000      -9.7510     -29.5618       0.0000
     -7.7730     -26.9793       0.0000      -8.7141     -28.3046       0.0000      -6.8319     -25.6541       0.0000
     -5.2426     -22.8157       0.0000      -5.9866     -24.2608       0.0000      -4.4986     -21.3705       0.0000
     -3.3091     -18.3429       0.0000      -3.8558     -19.8736       0.0000      -2.7623     -16.8121       0.0000
     -1.9438     -13.6643       0.0000      -2.3117     -15.2476       0.0000      -1.5759     -12.0810       0.0000
     -1.0663      -8.8692       0.0000      -1.2907     -10.4789       0.0000      -0.8418      -7.2595       0.0000
     -0.5521      -4.0207       0.0000      -0.6780      -5.6421       0.0000      -0.4261      -2.3993       0.0000
     -0.2036       0.8432       0.0000      -0.3381      -0.7739       0.0000      -0.0692       2.4604       0.0000
      0.3205       5.6905       0.0000       0.1116       4.0694       0.0000       0.5294       7.3116       0.0000
      1.2567      10.4736       0.0000       0.7663       8.9449       0.0000       1.7471      12.0024       0.0000
      3.3997      14.7585       0.0000       2.4910      13.4266       0.0000       4.3085      16.0904       0.0000
      6.4443      18.5675       0.0000       5.3822      17.3298       0.0000       7.5064      19.8051       0.0000
      9.6504      22.2410       0.0000       8.5568      21.0409       0.0000      10.7440      23.4412       0.0000
     13.0454      25.7407       0.0000      11.8809      24.6058       0.0000      14.2100      26.8755       0.0000
     16.6246      29.0517       0.0000      15.4022      27.9806       0.0000      17.8470      30.1228       0.0000
     20.3797      32.1617       0.0000      19.0996      31.1599       0.0000      21.6599      33.1634       0.0000
     24.3016      35.0586       0.0000      22.9677      34.1298       0.0000      25.6355      35.9874       0.0000
     28.3796      37.7312       0.0000      26.9955      36.8788       0.0000      29.7637      38.5836       0.0000
     32.6020      40.1692       0.0000      31.1718      39.3971       0.0000      34.0323      40.9413       0.0000
     36.9558      42.3641       0.0000      35.4848      41.6720       0.0000      38.4268      43.0561       0.0000
     41.4268      44.3091       0.0000      39.9164      43.7096       0.0000      42.9373      44.9087       0.0000
     46.0000      46.0000       0.0000      44.4686      45.4543       0.0000      46.0000      46.0000       0.0000
