-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-6.659572 18.786772 7.000000
12.762467 -0.337197 7.000000
-17.542765 -27.046218 7.000000
-2.458028 -23.499210 7.000000
-3.182086 -40.311358 7.000000
34.739372 -12.499708 6.000000
-29.285791 7.631754 6.000000
41.920555 27.555639 6.000000
-28.923067 -41.094525 6.000000
9.449897 -22.431416 6.000000
39.340387 33.756342 5.000000
6.956856 24.577853 5.000000
-30.988992 22.600692 5.000000
39.827991 8.551530 5.000000
0.024443 -7.079324 5.000000
