-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
16.420240 30.498840 7.000000
22.766748 -24.621103 7.000000
-6.478565 -33.925028 7.000000
-24.548702 18.479055 7.000000
-29.070593 -39.981839 7.000000
18.895469 -32.324304 6.000000
-34.153336 -19.872842 6.000000
42.366795 -28.081683 6.000000
39.863515 30.449515 6.000000
-24.300056 -14.718342 6.000000
-29.658814 38.702735 5.000000
22.943409 -4.729520 5.000000
35.590359 -6.542124 5.000000
18.104611 38.285955 5.000000
40.132938 9.281395 5.000000
