-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-3.776334 -30.291886 7.000000
18.799570 -12.078915 7.000000
37.265985 27.489625 7.000000
38.170467 42.364256 7.000000
-39.539924 34.876835 7.000000
14.348426 26.045437 6.000000
-0.918240 -9.950869 6.000000
25.159187 -30.061887 6.000000
-11.572109 -30.004967 6.000000
27.433585 -24.458472 6.000000
-20.590696 -19.037511 5.000000
4.010141 23.171290 5.000000
0.244462 -19.906337 5.000000
37.395157 -39.601074 5.000000
-26.058826 -6.574598 5.000000
