-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
21.911723 37.002161 7.000000
32.218092 16.937201 7.000000
-25.764542 4.244199 7.000000
2.562169 -20.137690 7.000000
-10.966922 -19.868250 7.000000
-6.030522 21.470976 6.000000
39.883133 23.076367 6.000000
-5.461975 39.909306 6.000000
41.048701 4.054993 6.000000
16.934121 -0.519780 6.000000
34.200705 -21.591828 5.000000
-8.342636 -27.612855 5.000000
-41.611861 -40.270694 5.000000
10.539633 22.277922 5.000000
-10.652794 12.005056 5.000000
