-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
41.383191 -1.641581 7.000000
-6.726131 -34.844390 7.000000
-16.737681 -31.483042 7.000000
-28.548738 -9.289764 7.000000
-2.382506 11.469435 7.000000
31.242516 -14.009239 6.000000
-32.961157 -37.488157 6.000000
32.433440 14.059289 6.000000
20.170702 -20.352438 6.000000
-40.565663 14.856804 6.000000
39.639419 7.720709 5.000000
-21.145961 -19.476858 5.000000
34.762030 36.245026 5.000000
-23.391068 -38.405404 5.000000
-41.026290 -29.151057 5.000000
