-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-2.736680 -24.283966 7.000000
33.384684 9.124988 7.000000
19.858488 32.192849 7.000000
-35.267097 18.939826 7.000000
11.212528 35.418285 7.000000
7.017956 41.447290 6.000000
3.085163 -32.161960 6.000000
-27.108761 38.708140 6.000000
35.700335 35.517698 6.000000
-32.468526 -40.031666 6.000000
-40.976058 -33.363619 5.000000
42.075536 -8.533495 5.000000
34.885870 21.637374 5.000000
-18.559135 39.150854 5.000000
23.177768 -4.025733 5.000000
