-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-6.785661 -18.614653 7.000000
25.539391 18.722501 7.000000
-31.924417 -8.904006 7.000000
-24.987159 6.031625 7.000000
36.392113 -31.225005 7.000000
-33.489048 36.849507 6.000000
42.161238 -27.207482 6.000000
-8.849496 -27.390266 6.000000
-7.929048 -41.238023 6.000000
31.060171 -40.250978 6.000000
-42.318021 6.871069 5.000000
-22.146524 14.381681 5.000000
18.038387 20.729773 5.000000
-15.037063 29.966432 5.000000
3.879212 -7.122071 5.000000
