30 9
    -46.0000     -46.0000       0.0000     -46.0000     -46.0000       0.0000     -44.3792     -46.1222       0.0000
    -41.1346     -46.2957       0.0000     -42.7584     -46.2444       0.0000     -39.5109     -46.3470       0.0000
    -36.2607     -46.2494       0.0000     -37.8842     -46.3274       0.0000     -34.6372     -46.1715       0.0000
    -31.4046     -45.8320       0.0000     -33.0168     -46.0353       0.0000     -29.7924     -45.6287       0.0000
    -26.5990     -45.0196       0.0000     -28.1884     -45.3583       0.0000     -25.0095     -44.6809       0.0000
    -21.8809     -43.7977       0.0000     -23.4347     -44.2739       0.0000     -20.3272     -43.3216       0.0000
    -17.2892     -42.1642       0.0000     -18.7945     -42.7765       0.0000     -15.7838     -41.5520       0.0000
    -12.8600     -40.1307       0.0000     -14.3058     -40.8728       0.0000     -11.4143     -39.3886       0.0000
     -8.6232     -37.7217       0.0000     -10.0009     -38.5836       0.0000      -7.2455     -36.8598       0.0000
     -4.5988     -34.9723       0.0000      -5.9035     -35.9410       0.0000      -3.2940     -34.0035       0.0000
     -0.7959     -31.9233       0.0000      -2.0265     -32.9847       0.0000       0.4347     -30.8620       0.0000
      2.7869     -28.6183       0.0000       1.6283     -29.7579       0.0000       3.9455     -27.4788       0.0000
      6.1607     -25.0999       0.0000       5.0690     -26.3037       0.0000       7.2523     -23.8961       0.0000
      9.3446     -21.4085       0.0000       8.3121     -22.6635       0.0000      10.3771     -20.1536       0.0000
     12.3658     -17.5827       0.0000      11.3822     -18.8762       0.0000      13.3495     -16.2891       0.0000
     15.2612     -13.6605       0.0000      14.3117     -14.9793       0.0000      16.2108     -12.3417       0.0000
     18.0833      -9.6851       0.0000      17.1476     -11.0139       0.0000      19.0190      -8.3562       0.0000
     20.9175      -5.7184       0.0000      19.9535      -7.0262       0.0000      21.8815      -4.4106       0.0000
     23.9052      -1.8666       0.0000      22.8750      -3.1249       0.0000      24.9353      -0.6083       0.0000
     27.1240       1.7937       0.0000      26.0023       0.6226       0.0000      28.2458       2.9648       0.0000
     30.5722       5.2394       0.0000      29.4224       4.0760       0.0000      31.7220       6.4029       0.0000
     33.5285       9.0571       0.0000      32.8449       7.6186       0.0000      34.2121      10.4956       0.0000
     34.8899      13.7362       0.0000      34.4564      12.1570       0.0000      35.3233      15.3155       0.0000
     36.5280      18.3279       0.0000      35.9459      16.8125       0.0000      37.1100      19.8434       0.0000
     38.1988      22.9079       0.0000      37.6515      21.3772       0.0000      38.7461      24.4387       0.0000
     39.8424      27.4978       0.0000      39.2993      25.9663       0.0000      40.3856      29.0292       0.0000
     41.4454      32.1019       0.0000      40.9188      30.5645       0.0000      41.9720      33.6394       0.0000
     43.0053      36.7209       0.0000      42.4921      35.1790       0.0000      43.5185      38.2628       0.0000
     44.5228      41.3539       0.0000      44.0248      39.8070       0.0000      45.0208      42.9008       0.0000
     46.0000      46.0000       0.0000      45.5104      44.4504       0.0000      46.0000      46.0000       0.0000
