-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
24.907388 -27.234418 7.000000
-3.853227 7.733611 7.000000
1.464027 -38.166663 7.000000
-4.863291 -19.860681 7.000000
25.337629 -18.784758 7.000000
-3.466127 -2.944979 6.000000
42.007604 15.014266 6.000000
-37.117295 -5.857537 6.000000
33.070882 -19.026318 6.000000
-27.044080 -12.552461 6.000000
9.087602 -10.845154 5.000000
-27.584339 9.072001 5.000000
-24.939804 42.159525 5.000000
4.954815 39.474101 5.000000
32.289537 8.923941 5.000000
